country,organ,year,pub_count
BE,pancreas,2018,1
BE,pancreas,2019,4
BE,pancreas,2020,9
BE,pancreas,2021,12
BE,pancreas,2022,7
BE,pancreas,2023,1
BE,pelvis,2017,1
BE,pelvis,2019,3
BE,pelvis,2020,4
BE,pelvis,2022,3
BE,pelvis,2023,1
BE,peripheral nervous system,2019,2
BE,peripheral nervous system,2020,2
BE,peripheral nervous system,2021,5
BE,peripheral nervous system,2022,1
BE,placenta,2017,3
BE,placenta,2018,9
BE,placenta,2019,9
BE,placenta,2020,12
BE,placenta,2021,20
BE,placenta,2022,14
BE,placenta,2023,7
BE,prostate,2014,2
BE,prostate,2016,2
BE,prostate,2017,3
BE,prostate,2018,14
BE,prostate,2019,21
BE,prostate,2020,29
BE,prostate,2021,46
BE,prostate,2022,45
BE,prostate,2023,12
BE,skeletal,2014,1
BE,skeletal,2015,2
BE,skeletal,2016,8
BE,skeletal,2017,11
BE,skeletal,2018,27
BE,skeletal,2019,40
BE,skeletal,2020,54
BE,skeletal,2021,71
BE,skeletal,2022,82
BE,skeletal,2023,23
BE,skin,2014,1
BE,skin,2015,5
BE,skin,2016,4
BE,skin,2017,20
BE,skin,2018,33
BE,skin,2019,48
BE,skin,2020,70
BE,skin,2021,96
BE,skin,2022,84
BE,skin,2023,25
BE,small intestine,2016,2
BE,small intestine,2017,4
BE,small intestine,2018,3
BE,small intestine,2019,6
BE,small intestine,2020,6
BE,small intestine,2021,1
BE,small intestine,2022,6
BE,small intestine,2023,2
BE,spinal cord,2015,1
BE,spinal cord,2017,5
BE,spinal cord,2018,9
BE,spinal cord,2019,6
BE,spinal cord,2020,14
BE,spinal cord,2021,24
BE,spinal cord,2022,25
BE,spinal cord,2023,5
BE,spleen,2016,3
BE,spleen,2018,2
BE,spleen,2019,5
BE,spleen,2020,4
BE,spleen,2021,5
BE,spleen,2022,2
BE,thymus,2014,1
BE,thymus,2017,3
BE,thymus,2019,3
BE,thymus,2020,3
BE,thymus,2021,5
BE,thymus,2022,5
BE,thymus,2023,3
BE,trachea,2016,3
BE,trachea,2017,4
BE,trachea,2018,5
BE,trachea,2019,3
BE,trachea,2020,4
BE,trachea,2021,9
BE,trachea,2022,11
BE,trachea,2023,1
BE,ureter,2018,2
BE,ureter,2019,1
BE,ureter,2020,2
BE,ureter,2021,5
BE,ureter,2022,3
BE,urinary bladder,2015,2
BE,urinary bladder,2016,1
BE,urinary bladder,2017,2
BE,urinary bladder,2018,5
BE,urinary bladder,2019,9
BE,urinary bladder,2020,11
BE,urinary bladder,2021,15
BE,urinary bladder,2022,16
BE,urinary bladder,2023,2
BE,uterus,2018,3
BE,uterus,2019,2
BE,uterus,2020,3
BE,uterus,2021,4
BE,uterus,2022,3
BF,brain,2017,1
BF,heart,2021,2
BF,heart,2022,2
BF,kidney,2019,1
BF,liver,2017,3
BF,liver,2018,6
BF,liver,2019,1
BF,liver,2020,4
BF,liver,2021,5
BF,liver,2022,7
BF,liver,2023,2
BF,ovary,2018,1
BF,placenta,2018,1
BF,placenta,2021,1
BF,placenta,2022,1
BF,prostate,2017,1
BF,prostate,2018,2
BF,prostate,2020,3
BF,prostate,2021,1
BF,prostate,2022,2
BF,prostate,2023,1
BF,skin,2022,1
BF,small intestine,2022,1
BF,trachea,2021,1
BF,ureter,2021,1
BG,bone marrow,2020,1
BG,brain,2017,4
BG,brain,2018,5
BG,brain,2019,7
BG,brain,2020,11
BG,brain,2021,18
BG,brain,2022,12
BG,brain,2023,4
BG,eye,2014,1
BG,eye,2015,1
BG,eye,2017,3
BG,eye,2019,2
BG,eye,2020,1
BG,eye,2021,5
BG,eye,2022,3
BG,heart,2018,4
BG,heart,2019,1
BG,heart,2020,2
BG,heart,2021,7
BG,heart,2022,7
BG,heart,2023,2
BG,kidney,2018,1
BG,kidney,2019,2
BG,kidney,2020,6
BG,kidney,2021,5
BG,kidney,2022,6
BG,kidney,2023,1
BG,knee,2018,1
BG,knee,2019,3
BG,knee,2020,1
BG,knee,2021,1
BG,knee,2022,2
BG,large intestine,2017,1
BG,liver,2014,2
BG,liver,2018,5
BG,liver,2019,3
BG,liver,2020,10
BG,liver,2021,20
BG,liver,2022,20
BG,liver,2023,6
BG,lung,2019,1
BG,lung,2020,4
BG,lung,2021,3
BG,lung,2022,11
BG,lung,2023,1
BG,lymph node,2020,3
BG,lymph node,2022,2
BG,lymph node,2023,1
BG,ovary,2020,2
BG,ovary,2021,3
BG,ovary,2022,2
BG,pancreas,2020,1
BG,pancreas,2021,4
BG,pelvis,2021,1
BG,peripheral nervous system,2019,1
BG,placenta,2018,1
BG,placenta,2021,2
BG,placenta,2022,3
BG,placenta,2023,1
BG,prostate,2017,1
BG,prostate,2019,1
BG,prostate,2020,1
BG,prostate,2021,6
BG,prostate,2022,1
BG,prostate,2023,1
BG,skeletal,2018,1
BG,skeletal,2020,7
BG,skeletal,2021,2
BG,skeletal,2022,4
BG,skin,2016,2
BG,skin,2017,2
BG,skin,2018,2
BG,skin,2019,5
BG,skin,2020,8
BG,skin,2021,14
BG,skin,2022,8
BG,skin,2023,1
BG,small intestine,2019,1
BG,small intestine,2020,1
BG,small intestine,2022,1
BG,spinal cord,2021,1
BG,spinal cord,2022,1
BG,spleen,2019,1
BG,spleen,2020,1
BG,spleen,2021,1
BG,thymus,2022,1
BG,trachea,2020,1
BG,trachea,2022,1
BG,ureter,2019,1
BG,uterus,2018,1
BG,uterus,2020,2
BG,uterus,2022,1
BH,brain,2017,2
BH,brain,2018,4
BH,brain,2021,2
BH,brain,2022,1
BH,eye,2020,1
BH,eye,2023,1
BH,heart,2015,1
BH,heart,2016,1
BH,heart,2017,1
BH,heart,2018,1
BH,heart,2021,1
BH,heart,2023,1
BH,kidney,2016,1
BH,kidney,2017,3
BH,kidney,2018,1
BH,kidney,2019,4
BH,kidney,2021,2
BH,kidney,2022,2
BH,knee,2016,1
BH,liver,2016,1
BH,liver,2018,4
BH,liver,2019,2
BH,liver,2020,2
BH,liver,2021,4
BH,liver,2022,5
BH,liver,2023,1
BH,lung,2020,2
BH,lung,2021,2
BH,lung,2022,3
BH,ovary,2016,1
BH,ovary,2017,3
BH,ovary,2018,3
BH,ovary,2019,5
BH,ovary,2020,1
BH,ovary,2021,2
BH,ovary,2022,3
BH,ovary,2023,2
BH,pancreas,2021,1
BH,prostate,2014,1
BH,prostate,2018,1
BH,prostate,2021,1
BH,prostate,2022,1
BH,skeletal,2016,1
BH,skeletal,2019,1
BH,skeletal,2021,1
BH,skin,2019,2
BH,skin,2020,1
BH,skin,2022,2
BH,skin,2023,1
BH,spinal cord,2023,1
BH,ureter,2018,1
BH,urinary bladder,2014,1
BH,uterus,2019,1
BI,brain,2017,1
BI,brain,2019,1
BI,brain,2020,1
BI,brain,2021,1
BI,heart,2019,1
BI,liver,2022,2
BI,lung,2021,1
BI,skin,2019,1
BI,thymus,2023,1
BJ,brain,2021,1
BJ,brain,2022,2
BJ,heart,2021,2
BJ,kidney,2022,1
BJ,liver,2017,1
BJ,liver,2018,2
BJ,liver,2019,4
BJ,liver,2020,1
BJ,liver,2021,5
BJ,liver,2022,3
BJ,liver,2023,1
BJ,lung,2018,1
BJ,pelvis,2021,1
BJ,skin,2018,1
BJ,skin,2020,2
BJ,skin,2022,1
BM,brain,2019,1
BN,brain,2021,1
BN,brain,2022,1
BN,heart,2018,2
BN,heart,2023,1
BN,kidney,2017,2
BN,kidney,2018,2
BN,kidney,2019,1
BN,kidney,2020,1
BN,kidney,2021,1
BN,kidney,2022,3
BN,liver,2018,1
BN,liver,2019,1
BN,liver,2020,2
BN,liver,2022,5
BN,lung,2022,2
BN,ovary,2022,1
BN,prostate,2021,1
BN,prostate,2022,1
BN,skin,2019,1
BN,skin,2021,2
BN,skin,2022,5
BO,eye,2022,1
BO,fallopian tube,2016,1
BO,kidney,2019,1
BO,kidney,2021,5
BO,kidney,2022,4
BO,knee,2023,1
BO,liver,2017,1
BO,liver,2018,1
BO,liver,2019,1
BO,liver,2020,1
BO,liver,2021,2
BO,liver,2022,2
BO,liver,2023,1
BO,lung,2018,1
BO,lung,2019,1
BO,placenta,2022,3
BR,bone marrow,2014,1
BR,bone marrow,2016,3
BR,bone marrow,2017,11
BR,bone marrow,2018,28
BR,bone marrow,2019,40
BR,bone marrow,2020,34
BR,bone marrow,2021,41
BR,bone marrow,2022,33
BR,bone marrow,2023,5
BR,brain,2013,1
BR,brain,2014,1
BR,brain,2015,2
BR,brain,2016,24
BR,brain,2017,63
BR,brain,2018,138
BR,brain,2019,239
BR,brain,2020,249
BR,brain,2021,328
BR,brain,2022,266
BR,brain,2023,70
BR,eye,2014,1
BR,eye,2015,1
BR,eye,2016,6
BR,eye,2017,10
BR,eye,2018,20
BR,eye,2019,36
BR,eye,2020,63
BR,eye,2021,67
BR,eye,2022,90
BR,eye,2023,12
BR,fallopian tube,2018,1
BR,fallopian tube,2019,3
BR,fallopian tube,2020,1
BR,fallopian tube,2021,1
BR,fallopian tube,2022,4
BR,heart,2014,7
BR,heart,2015,2
BR,heart,2016,17
BR,heart,2017,68
BR,heart,2018,111
BR,heart,2019,252
BR,heart,2020,298
BR,heart,2021,388
BR,heart,2022,359
BR,heart,2023,55
BR,kidney,2014,4
BR,kidney,2015,2
BR,kidney,2016,10
BR,kidney,2017,35
BR,kidney,2018,96
BR,kidney,2019,176
BR,kidney,2020,218
BR,kidney,2021,219
BR,kidney,2022,220
BR,kidney,2023,38
BR,knee,2015,1
BR,knee,2016,2
BR,knee,2017,6
BR,knee,2018,16
BR,knee,2019,39
BR,knee,2020,50
BR,knee,2021,53
BR,knee,2022,80
BR,knee,2023,9
BR,large intestine,2021,1
BR,large intestine,2022,1
BR,liver,2014,4
BR,liver,2015,6
BR,liver,2016,24
BR,liver,2017,78
BR,liver,2018,182
BR,liver,2019,320
BR,liver,2020,419
BR,liver,2021,493
BR,liver,2022,483
BR,liver,2023,98
BR,lung,2014,2
BR,lung,2015,3
BR,lung,2016,12
BR,lung,2017,46
BR,lung,2018,61
BR,lung,2019,145
BR,lung,2020,181
BR,lung,2021,206
BR,lung,2022,214
BR,lung,2023,40
BR,lymph node,2016,1
BR,lymph node,2017,6
BR,lymph node,2018,11
BR,lymph node,2019,18
BR,lymph node,2020,44
BR,lymph node,2021,54
BR,lymph node,2022,27
BR,lymph node,2023,1
BR,muscular system,2016,1
BR,muscular system,2018,1
BR,muscular system,2019,5
BR,muscular system,2020,2
BR,muscular system,2021,7
BR,muscular system,2022,10
BR,ovary,2015,4
BR,ovary,2016,2
BR,ovary,2017,11
BR,ovary,2018,20
BR,ovary,2019,34
BR,ovary,2020,30
BR,ovary,2021,34
BR,ovary,2022,41
BR,ovary,2023,6
BR,pancreas,2016,1
BR,pancreas,2017,3
BR,pancreas,2018,10
BR,pancreas,2019,12
BR,pancreas,2020,14
BR,pancreas,2021,14
BR,pancreas,2022,11
BR,pancreas,2023,1
BR,pelvis,2017,2
BR,pelvis,2018,3
BR,pelvis,2019,3
BR,pelvis,2020,6
BR,pelvis,2021,4
BR,pelvis,2022,8
BR,pelvis,2023,2
BR,peripheral nervous system,2016,2
BR,peripheral nervous system,2017,4
BR,peripheral nervous system,2018,3
BR,peripheral nervous system,2019,5
BR,peripheral nervous system,2020,5
BR,peripheral nervous system,2021,11
BR,peripheral nervous system,2022,9
BR,peripheral nervous system,2023,1
BR,placenta,2015,2
BR,placenta,2017,8
BR,placenta,2018,12
BR,placenta,2019,18
BR,placenta,2020,31
BR,placenta,2021,33
BR,placenta,2022,49
BR,placenta,2023,7
BR,prostate,2015,1
BR,prostate,2016,2
BR,prostate,2017,8
BR,prostate,2018,30
BR,prostate,2019,35
BR,prostate,2020,51
BR,prostate,2021,73
BR,prostate,2022,65
BR,prostate,2023,16
BR,skeletal,2014,1
BR,skeletal,2015,2
BR,skeletal,2016,14
BR,skeletal,2017,45
BR,skeletal,2018,98
BR,skeletal,2019,139
BR,skeletal,2020,172
BR,skeletal,2021,222
BR,skeletal,2022,187
BR,skeletal,2023,53
BR,skin,2014,4
BR,skin,2015,5
BR,skin,2016,9
BR,skin,2017,49
BR,skin,2018,96
BR,skin,2019,161
BR,skin,2020,197
BR,skin,2021,233
BR,skin,2022,250
BR,skin,2023,52
BR,small intestine,2017,1
BR,small intestine,2018,1
BR,small intestine,2019,7
BR,small intestine,2020,5
BR,small intestine,2021,7
BR,small intestine,2022,3
BR,small intestine,2023,1
BR,spinal cord,2015,1
BR,spinal cord,2016,3
BR,spinal cord,2017,5
BR,spinal cord,2018,18
BR,spinal cord,2019,30
BR,spinal cord,2020,39
BR,spinal cord,2021,41
BR,spinal cord,2022,44
BR,spinal cord,2023,11
BR,spleen,2014,2
BR,spleen,2016,2
BR,spleen,2017,4
BR,spleen,2018,13
BR,spleen,2019,18
BR,spleen,2020,20
BR,spleen,2021,19
BR,spleen,2022,13
BR,spleen,2023,2
BR,thymus,2016,1
BR,thymus,2017,3
BR,thymus,2018,6
BR,thymus,2019,6
BR,thymus,2020,13
BR,thymus,2021,7
BR,thymus,2022,6
BR,thymus,2023,2
BR,trachea,2017,4
BR,trachea,2018,8
BR,trachea,2019,11
BR,trachea,2020,16
BR,trachea,2021,15
BR,trachea,2022,19
BR,trachea,2023,2
BR,ureter,2017,1
BR,ureter,2019,4
BR,ureter,2020,7
BR,ureter,2021,6
BR,ureter,2022,7
BR,ureter,2023,1
BR,urinary bladder,2014,1
BR,urinary bladder,2016,1
BR,urinary bladder,2017,2
BR,urinary bladder,2018,18
BR,urinary bladder,2019,18
BR,urinary bladder,2020,22
BR,urinary bladder,2021,23
BR,urinary bladder,2022,27
BR,urinary bladder,2023,6
BR,uterus,2016,1
BR,uterus,2017,2
BR,uterus,2018,7
BR,uterus,2019,10
BR,uterus,2020,16
BR,uterus,2021,17
BR,uterus,2022,10
BR,uterus,2023,1
BS,liver,2021,1
BS,prostate,2017,1
BS,prostate,2022,1
BT,liver,2019,1
BT,liver,2021,3
BT,liver,2023,1
BT,ovary,2022,1
BT,uterus,2022,1
BW,brain,2020,2
BW,brain,2022,2
BW,eye,2020,1
BW,heart,2022,3
BW,liver,2017,1
BW,liver,2019,1
BW,liver,2020,2
BW,liver,2021,6
BW,liver,2022,1
BW,liver,2023,1
BW,lung,2019,1
BW,lung,2021,1
BW,lung,2022,1
BW,placenta,2023,1
BW,prostate,2020,1
BW,skin,2017,1
BW,skin,2021,1
BW,spinal cord,2019,1
BW,spleen,2020,1
BY,brain,2014,1
BY,brain,2017,1
BY,brain,2018,3
BY,brain,2019,1
BY,brain,2020,4
BY,brain,2021,7
BY,brain,2022,6
BY,brain,2023,2
BY,heart,2019,1
BY,heart,2020,1
BY,heart,2022,1
BY,kidney,2020,1
BY,kidney,2021,1
BY,liver,2017,1
BY,liver,2018,1
BY,liver,2019,3
BY,liver,2020,1
BY,liver,2021,7
BY,liver,2022,4
BY,liver,2023,3
BY,lung,2019,3
BY,lung,2020,2
BY,lung,2021,2
BY,lung,2022,4
BY,lung,2023,1
BY,lymph node,2020,2
BY,pancreas,2020,1
BY,pelvis,2020,1
BY,pelvis,2021,1
BY,prostate,2022,2
BY,skeletal,2020,1
BY,skin,2018,2
BY,skin,2020,1
BY,skin,2022,4
BY,spleen,2020,1
BY,spleen,2021,1
BY,thymus,2021,2
BY,trachea,2019,1
CA,blood vasculature,2016,1
CA,blood vasculature,2018,1
CA,blood vasculature,2020,1
CA,blood vasculature,2021,3
CA,bone marrow,2014,2
CA,bone marrow,2015,1
CA,bone marrow,2016,6
CA,bone marrow,2017,14
CA,bone marrow,2018,25
CA,bone marrow,2019,25
CA,bone marrow,2020,32
CA,bone marrow,2021,46
CA,bone marrow,2022,36
CA,bone marrow,2023,10
CA,brain,1984,1
CA,brain,1990,1
CA,brain,2011,1
CA,brain,2013,1
CA,brain,2014,12
CA,brain,2015,23
CA,brain,2016,96
CA,brain,2017,246
CA,brain,2018,389
CA,brain,2019,526
CA,brain,2020,630
CA,brain,2021,870
CA,brain,2022,895
CA,brain,2023,197
CA,eye,2014,3
CA,eye,2015,5
CA,eye,2016,10
CA,eye,2017,33
CA,eye,2018,49
CA,eye,2019,57
CA,eye,2020,86
CA,eye,2021,89
CA,eye,2022,106
CA,eye,2023,27
CA,fallopian tube,2016,1
CA,fallopian tube,2018,1
CA,fallopian tube,2019,3
CA,fallopian tube,2020,1
CA,fallopian tube,2021,5
CA,fallopian tube,2022,4
CA,heart,2014,1
CA,heart,2015,15
CA,heart,2016,30
CA,heart,2017,95
CA,heart,2018,182
CA,heart,2019,253
CA,heart,2020,314
CA,heart,2021,445
CA,heart,2022,540
CA,heart,2023,121
CA,kidney,2014,2
CA,kidney,2015,3
CA,kidney,2016,23
CA,kidney,2017,58
CA,kidney,2018,142
CA,kidney,2019,204
CA,kidney,2020,228
CA,kidney,2021,315
CA,kidney,2022,333
CA,kidney,2023,63
CA,knee,2014,3
CA,knee,2015,3
CA,knee,2016,8
CA,knee,2017,22
CA,knee,2018,44
CA,knee,2019,53
CA,knee,2020,71
CA,knee,2021,107
CA,knee,2022,137
CA,knee,2023,28
CA,large intestine,2020,1
CA,large intestine,2021,2
CA,large intestine,2022,2
CA,liver,2014,5
CA,liver,2015,17
CA,liver,2016,45
CA,liver,2017,164
CA,liver,2018,326
CA,liver,2019,417
CA,liver,2020,554
CA,liver,2021,742
CA,liver,2022,859
CA,liver,2023,200
CA,lung,2014,2
CA,lung,2015,9
CA,lung,2016,22
CA,lung,2017,82
CA,lung,2018,133
CA,lung,2019,214
CA,lung,2020,283
CA,lung,2021,405
CA,lung,2022,385
CA,lung,2023,97
CA,lymph node,2016,2
CA,lymph node,2017,7
CA,lymph node,2018,23
CA,lymph node,2019,19
CA,lymph node,2020,29
CA,lymph node,2021,31
CA,lymph node,2022,40
CA,lymph node,2023,7
CA,main bronchus,2021,1
CA,muscular system,2018,2
CA,muscular system,2019,1
CA,muscular system,2020,3
CA,muscular system,2021,6
CA,muscular system,2022,6
CA,ovary,2014,1
CA,ovary,2015,1
CA,ovary,2016,1
CA,ovary,2017,8
CA,ovary,2018,12
CA,ovary,2019,20
CA,ovary,2020,17
CA,ovary,2021,31
CA,ovary,2022,17
CA,ovary,2023,4
CA,pancreas,2016,2
CA,pancreas,2017,5
CA,pancreas,2018,10
CA,pancreas,2019,16
CA,pancreas,2020,15
CA,pancreas,2021,30
CA,pancreas,2022,19
CA,pancreas,2023,4
CA,pelvis,2016,1
CA,pelvis,2017,3
CA,pelvis,2018,10
CA,pelvis,2019,4
CA,pelvis,2020,9
CA,pelvis,2021,15
CA,pelvis,2022,19
CA,pelvis,2023,2
CA,peripheral nervous system,2017,2
CA,peripheral nervous system,2018,4
CA,peripheral nervous system,2019,6
CA,peripheral nervous system,2020,9
CA,peripheral nervous system,2021,2
CA,peripheral nervous system,2022,8
CA,peripheral nervous system,2023,2
CA,placenta,2014,1
CA,placenta,2016,3
CA,placenta,2017,20
CA,placenta,2018,23
CA,placenta,2019,26
CA,placenta,2020,36
CA,placenta,2021,51
CA,placenta,2022,69
CA,placenta,2023,16
CA,prostate,2015,2
CA,prostate,2016,9
CA,prostate,2017,20
CA,prostate,2018,49
CA,prostate,2019,84
CA,prostate,2020,111
CA,prostate,2021,180
CA,prostate,2022,190
CA,prostate,2023,43
CA,skeletal,2014,2
CA,skeletal,2015,7
CA,skeletal,2016,24
CA,skeletal,2017,102
CA,skeletal,2018,130
CA,skeletal,2019,193
CA,skeletal,2020,231
CA,skeletal,2021,270
CA,skeletal,2022,299
CA,skeletal,2023,77
CA,skin,1990,1
CA,skin,2006,1
CA,skin,2014,2
CA,skin,2015,3
CA,skin,2016,7
CA,skin,2017,53
CA,skin,2018,82
CA,skin,2019,104
CA,skin,2020,147
CA,skin,2021,212
CA,skin,2022,183
CA,skin,2023,51
CA,small intestine,2016,3
CA,small intestine,2017,2
CA,small intestine,2018,6
CA,small intestine,2019,6
CA,small intestine,2020,11
CA,small intestine,2021,12
CA,small intestine,2022,6
CA,small intestine,2023,4
CA,spinal cord,2013,1
CA,spinal cord,2014,4
CA,spinal cord,2015,12
CA,spinal cord,2016,15
CA,spinal cord,2017,41
CA,spinal cord,2018,68
CA,spinal cord,2019,105
CA,spinal cord,2020,100
CA,spinal cord,2021,160
CA,spinal cord,2022,116
CA,spinal cord,2023,36
CA,spleen,2016,1
CA,spleen,2017,8
CA,spleen,2018,10
CA,spleen,2019,13
CA,spleen,2020,12
CA,spleen,2021,8
CA,spleen,2022,6
CA,thymus,2015,1
CA,thymus,2016,1
CA,thymus,2017,3
CA,thymus,2018,3
CA,thymus,2019,11
CA,thymus,2020,9
CA,thymus,2021,12
CA,thymus,2022,8
CA,thymus,2023,1
CA,trachea,2015,1
CA,trachea,2016,4
CA,trachea,2017,9
CA,trachea,2018,12
CA,trachea,2019,14
CA,trachea,2020,28
CA,trachea,2021,38
CA,trachea,2022,36
CA,trachea,2023,11
CA,ureter,2016,2
CA,ureter,2017,4
CA,ureter,2018,4
CA,ureter,2019,6
CA,ureter,2020,12
CA,ureter,2021,17
CA,ureter,2022,22
CA,ureter,2023,5
CA,urinary bladder,2015,1
CA,urinary bladder,2016,2
CA,urinary bladder,2017,7
CA,urinary bladder,2018,26
CA,urinary bladder,2019,28
CA,urinary bladder,2020,35
CA,urinary bladder,2021,39
CA,urinary bladder,2022,53
CA,urinary bladder,2023,7
CA,uterus,2016,1
CA,uterus,2017,3
CA,uterus,2018,4
CA,uterus,2019,4
CA,uterus,2020,11
CA,uterus,2021,3
CA,uterus,2022,8
CD,brain,2017,1
CD,brain,2018,1
CD,brain,2022,1
CD,eye,2021,1
CD,eye,2022,1
CD,heart,2022,2
CD,kidney,2017,1
CD,kidney,2020,1
CD,kidney,2022,2
CD,knee,2018,1
CD,liver,2019,1
CD,liver,2020,5
CD,liver,2021,9
CD,liver,2022,3
CD,liver,2023,3
CD,lung,2017,1
CD,placenta,2021,1
CD,prostate,2019,1
CD,prostate,2020,1
CD,skeletal,2020,1
CD,skeletal,2022,1
CD,skin,2020,1
CD,skin,2021,2
CD,skin,2023,1
CD,spinal cord,2022,1
CD,spleen,2019,1
CF,liver,2021,1
CG,heart,2019,1
CG,liver,2016,1
CG,liver,2018,1
CG,liver,2021,5
CG,liver,2022,3
CG,lymph node,2021,1
CG,skin,2021,1
CG,skin,2022,1
CH,blood vasculature,2023,1
CH,bone marrow,2015,1
CH,bone marrow,2016,4
CH,bone marrow,2017,9
CH,bone marrow,2018,21
CH,bone marrow,2019,21
CH,bone marrow,2020,23
CH,bone marrow,2021,24
CH,bone marrow,2022,16
CH,bone marrow,2023,1
CH,brain,2013,1
CH,brain,2014,7
CH,brain,2015,15
CH,brain,2016,42
CH,brain,2017,108
CH,brain,2018,189
CH,brain,2019,232
CH,brain,2020,294
CH,brain,2021,351
CH,brain,2022,397
CH,brain,2023,93
CH,eye,2014,1
CH,eye,2015,1
CH,eye,2016,8
CH,eye,2017,7
CH,eye,2018,26
CH,eye,2019,38
CH,eye,2020,40
CH,eye,2021,59
CH,eye,2022,43
CH,eye,2023,13
CH,fallopian tube,2019,1
CH,fallopian tube,2020,1
CH,fallopian tube,2021,1
CH,heart,2014,1
CH,heart,2016,14
CH,heart,2017,30
CH,heart,2018,59
CH,heart,2019,124
CH,heart,2020,136
CH,heart,2021,213
CH,heart,2022,248
CH,heart,2023,50
CH,kidney,2015,2
CH,kidney,2016,20
CH,kidney,2017,33
CH,kidney,2018,65
CH,kidney,2019,68
CH,kidney,2020,88
CH,kidney,2021,105
CH,kidney,2022,110
CH,kidney,2023,18
CH,knee,2014,1
CH,knee,2016,4
CH,knee,2017,9
CH,knee,2018,22
CH,knee,2019,30
CH,knee,2020,44
CH,knee,2021,43
CH,knee,2022,80
CH,knee,2023,22
CH,large intestine,2019,1
CH,large intestine,2021,1
CH,liver,2014,2
CH,liver,2015,6
CH,liver,2016,27
CH,liver,2017,83
CH,liver,2018,127
CH,liver,2019,197
CH,liver,2020,231
CH,liver,2021,300
CH,liver,2022,313
CH,liver,2023,71
CH,lung,2014,1
CH,lung,2015,3
CH,lung,2016,15
CH,lung,2017,41
CH,lung,2018,85
CH,lung,2019,79
CH,lung,2020,143
CH,lung,2021,189
CH,lung,2022,182
CH,lung,2023,35
CH,lymph node,2014,2
CH,lymph node,2016,1
CH,lymph node,2017,17
CH,lymph node,2018,25
CH,lymph node,2019,21
CH,lymph node,2020,27
CH,lymph node,2021,45
CH,lymph node,2022,32
CH,lymph node,2023,8
CH,lymph vasculature,2018,1
CH,lymph vasculature,2023,1
CH,muscular system,2018,2
CH,muscular system,2022,7
CH,muscular system,2023,1
CH,ovary,2017,5
CH,ovary,2018,2
CH,ovary,2019,3
CH,ovary,2020,8
CH,ovary,2021,5
CH,ovary,2022,8
CH,ovary,2023,2
CH,pancreas,2015,1
CH,pancreas,2016,2
CH,pancreas,2017,5
CH,pancreas,2018,8
CH,pancreas,2019,7
CH,pancreas,2020,7
CH,pancreas,2021,15
CH,pancreas,2022,14
CH,pancreas,2023,3
CH,pelvis,2016,1
CH,pelvis,2017,1
CH,pelvis,2018,2
CH,pelvis,2019,7
CH,pelvis,2020,3
CH,pelvis,2021,13
CH,pelvis,2022,9
CH,pelvis,2023,1
CH,peripheral nervous system,2015,1
CH,peripheral nervous system,2017,1
CH,peripheral nervous system,2018,3
CH,peripheral nervous system,2019,5
CH,peripheral nervous system,2020,7
CH,peripheral nervous system,2021,4
CH,peripheral nervous system,2022,3
CH,peripheral nervous system,2023,2
CH,placenta,2014,1
CH,placenta,2016,1
CH,placenta,2017,2
CH,placenta,2018,8
CH,placenta,2019,10
CH,placenta,2020,14
CH,placenta,2021,21
CH,placenta,2022,27
CH,placenta,2023,5
CH,prostate,2015,1
CH,prostate,2016,2
CH,prostate,2017,12
CH,prostate,2018,24
CH,prostate,2019,41
CH,prostate,2020,48
CH,prostate,2021,82
CH,prostate,2022,77
CH,prostate,2023,18
CH,skeletal,2014,1
CH,skeletal,2015,5
CH,skeletal,2016,17
CH,skeletal,2017,28
CH,skeletal,2018,66
CH,skeletal,2019,57
CH,skeletal,2020,74
CH,skeletal,2021,70
CH,skeletal,2022,80
CH,skeletal,2023,25
CH,skin,1990,1
CH,skin,2014,2
CH,skin,2015,2
CH,skin,2016,12
CH,skin,2017,38
CH,skin,2018,60
CH,skin,2019,91
CH,skin,2020,115
CH,skin,2021,126
CH,skin,2022,134
CH,skin,2023,31
CH,small intestine,2017,1
CH,small intestine,2018,3
CH,small intestine,2019,2
CH,small intestine,2020,6
CH,small intestine,2021,6
CH,small intestine,2022,5
CH,spinal cord,2014,1
CH,spinal cord,2015,1
CH,spinal cord,2016,5
CH,spinal cord,2017,17
CH,spinal cord,2018,41
CH,spinal cord,2019,35
CH,spinal cord,2020,53
CH,spinal cord,2021,81
CH,spinal cord,2022,79
CH,spinal cord,2023,21
CH,spleen,2016,1
CH,spleen,2017,7
CH,spleen,2018,8
CH,spleen,2019,4
CH,spleen,2020,10
CH,spleen,2021,11
CH,spleen,2022,10
CH,thymus,2016,2
CH,thymus,2018,7
CH,thymus,2019,2
CH,thymus,2020,4
CH,thymus,2021,7
CH,thymus,2022,3
CH,trachea,2017,6
CH,trachea,2018,7
CH,trachea,2019,10
CH,trachea,2020,13
CH,trachea,2021,7
CH,trachea,2022,5
CH,trachea,2023,5
CH,ureter,2017,4
CH,ureter,2018,2
CH,ureter,2019,3
CH,ureter,2020,6
CH,ureter,2021,3
CH,ureter,2022,7
CH,ureter,2023,2
CH,urinary bladder,2016,4
CH,urinary bladder,2017,7
CH,urinary bladder,2018,23
CH,urinary bladder,2019,18
CH,urinary bladder,2020,17
CH,urinary bladder,2021,13
CH,urinary bladder,2022,25
CH,urinary bladder,2023,6
CH,uterus,2017,3
