soa_funder_id,funder_name,country_code
https://openalex.org/F4320324323,Sundhedsstyrelsen,DK
https://openalex.org/F4320309889,Chuo University,JP
https://openalex.org/F4320333113,"Comprehensive Cancer Center, University of Alabama at Birmingham",US
https://openalex.org/F4320323314,Fukuoka University,JP
https://openalex.org/F4320332690,"Claude Pepper Older Americans Independence Center, Wake Forest School of Medicine",US
https://openalex.org/F4320312012,European Society for Paediatric Endocrinology,GB
https://openalex.org/F4320306500,San Antonio Area Foundation,US
https://openalex.org/F4320323956,Universidad Nacional de San Juan,AR
https://openalex.org/F4320328228,Tempus Közalapítvány,HU
https://openalex.org/F4320307139,American Bar Foundation,US
https://openalex.org/F4320332555,Magyar Tudományos Akadémia Számítástechnikai és Automatizálási Kutatóintézet,HU
https://openalex.org/F4320312402,American Society for Bone and Mineral Research,US
https://openalex.org/F4320314283,Arthritis New Zealand,NZ
https://openalex.org/F4320309027,Tommy Fuss Fund,US
https://openalex.org/F4320307490,Wilson Foundation,US
https://openalex.org/F4320308809,American Society of Colon and Rectal Surgeons,US
https://openalex.org/F4320325664,Försvarsmakten,SE
https://openalex.org/F4320332283,"Florida Sea Grant, University of Florida",US
https://openalex.org/F4320332680,"Dr. Cyrus and Myrtle Katzen Cancer Research Center, George Washington University",US
https://openalex.org/F4320308402,American Association of Colleges of Pharmacy,US
https://openalex.org/F4320314129,Réseau québécois de recherche sur le vieillissement,CA
https://openalex.org/F4320306981,Jain Foundation,US
https://openalex.org/F4320319944,Royal Society of Canada,CA
https://openalex.org/F4320326238,Zhongshan Hospital,CN
https://openalex.org/F4320315322,Fondation Vaincre Alzheimer,FR
https://openalex.org/F4320323879,University of Miyazaki,JP
https://openalex.org/F4320306208,Agilent Foundation,US
https://openalex.org/F4320321168,Universidad ICESI,CO
https://openalex.org/F4320332672,"Diabetes Research Center, University of Washington",US
https://openalex.org/F4320309688,Finding A Cure for Epilepsy and Seizures,US
https://openalex.org/F4320329011,Department of Education and Knowledge,AE
https://openalex.org/F4320309912,Fondation Aix-Marseille Universite,FR
https://openalex.org/F4320313341,Breast Cancer Society of Canada,CA
https://openalex.org/F4320332219,Office of Special Education and Rehabilitative Services,US
https://openalex.org/F4320321376,Sangmyung University,KR
https://openalex.org/F4320319923,"Ontario Council on Graduate Studies, Council of Ontario Universities",CA
https://openalex.org/F4320307645,Myotonic Dystrophy Foundation,US
https://openalex.org/F4320326083,Regione Siciliana,IT
https://openalex.org/F4320312271,Afyon Kocatepe Üniversitesi,TR
https://openalex.org/F4320322636,Wakayama Medical University,JP
https://openalex.org/F4320306441,National Cancer Coalition,US
https://openalex.org/F4320316262,Duke-NUS Medical School,SG
https://openalex.org/F4320325523,Khorramshahr University of Marine Science and Technology,IR
https://openalex.org/F4320324774,Bengbu Medical College,CN
https://openalex.org/F4320327301,Guangxi Medical University,CN
https://openalex.org/F4320320793,Waikato Medical Research Foundation,NZ
https://openalex.org/F4320320071,British Council for Prevention of Blindness,GB
https://openalex.org/F4320325971,Anna och Edwin Bergers Stiftelse,SE
https://openalex.org/F4320324658,Angers Loire Métropole,FR
https://openalex.org/F4320312312,Schweizerische Zahnärzte-Gesellschaft,CH
https://openalex.org/F4320324158,Trakya Üniversitesi,TR
https://openalex.org/F4320320218,Marine Biological Association,GB
https://openalex.org/F4320323081,Bontius Stichting,NL
https://openalex.org/F4320338061,Institute of Aboriginal Peoples Health,CA
https://openalex.org/F4320331009,Ministerio de Educación y Formación Profesional,ES
https://openalex.org/F4320312354,Ögonfonden,SE
https://openalex.org/F4320313471,Education Endowment Foundation,GB
https://openalex.org/F4320327501,Xuzhou Medical University,CN
https://openalex.org/F4320335107,"College of Agriculture Natural Resources, University of Tehran",IR
https://openalex.org/F4320324590,Aichi Cancer Research Foundation,JP
https://openalex.org/F4320324950,Bracco Imaging,IT
https://openalex.org/F4320336823,Science Fund for Distinguished Young Scholars of Tianjin,CN
https://openalex.org/F4320314079,Multiple System Atrophy Trust,GB
https://openalex.org/F4320311597,Duquesne University,US
https://openalex.org/F4320324880,Wuxi Municipal Bureau on Science and Technology,CN
https://openalex.org/F4320326159,Cardinal Tien Hospital,TW
https://openalex.org/F4320309691,American Association of Physicists in Medicine,US
https://openalex.org/F4320331164,National Science and Technology Council,ZM
https://openalex.org/F4320308529,American Society for Pharmacology and Experimental Therapeutics,US
https://openalex.org/F4320322730,Kementerian Pendidikan,BN
https://openalex.org/F4320307842,Council for International Exchange of Scholars,US
https://openalex.org/F4320306702,Gateway for Cancer Research,US
https://openalex.org/F4320323158,Chinese Foundation for Hepatitis Prevention and Control,CN
https://openalex.org/F4320307008,McCarthy Family Foundation,US
https://openalex.org/F4320332742,Taipei Hospital,TW
https://openalex.org/F4320332373,Kennedy Space Center,US
https://openalex.org/F4320327373,Schweizerische Arbeitsgemeinschaft für Klinische Krebsforschung,CH
https://openalex.org/F4320329188,Fondazione Roma,IT
https://openalex.org/F4320311268,Petplan Charitable Trust,GB
https://openalex.org/F4320314658,National MPS Society,US
https://openalex.org/F4320324982,Mustafa Kemal Üniversitesi,TR
https://openalex.org/F4320328410,Uniwersytet Przyrodniczy w Lublinie,PL
https://openalex.org/F4320311710,University of Derby,GB
https://openalex.org/F4320326280,Qinghai University,CN
https://openalex.org/F4320336332,Modern Agricultural Technology Industry System of Shandong province,CN
https://openalex.org/F4320323211,Instituto de Pesquisa Translacional em Saúde e Ambiente na Região Amazônica,BR
https://openalex.org/F4320310265,Grand Valley State University,US
https://openalex.org/F4320324113,Fundación Salud 2000,ES
https://openalex.org/F4320324801,Koninklijk Nederlands Genootschap voor Fysiotherapie,NL
https://openalex.org/F4320324188,Allgemeine Unfallversicherungsanstalt,AT
https://openalex.org/F4320322149,Banca d'Italia,IT
https://openalex.org/F4320312323,OPO-Stiftung,CH
https://openalex.org/F4320313900,National Defense Medical College,JP
https://openalex.org/F4320306446,National Organization for Rare Disorders,US
https://openalex.org/F4320315361,Εθνικό 'Ίδρυμα Ερευνών,GR
https://openalex.org/F4320326689,Health and Family Planning Commission of Jiangxi Province,CN
https://openalex.org/F4320326325,Algemene Nederlandse Vereniging ter voorkoming van Blindheid,NL
https://openalex.org/F4320319198,Tokyo Metropolitan Government,JP
https://openalex.org/F4320323459,Universidade Nova de Lisboa,PT
https://openalex.org/F4320335169,"Pusat Penyelidikan Automotif, Universiti Kebangsaan Malaysia",MY
https://openalex.org/F4320312231,Holland Bloorview Kids Rehabilitation Hospital Foundation,CA
https://openalex.org/F4320317295,Dipartimenti di Eccellenza,IT
https://openalex.org/F4320322983,"Direction Générale de la Compétitivité, de l’Industrie et des Services",FR
https://openalex.org/F4320323330,Stiftung Tierärztliche Hochschule Hannover,DE
https://openalex.org/F4320326647,Genome Prairie,CA
https://openalex.org/F4320335211,"Biotechnology Research Center, Tabriz University of Medical Sciences",IR
https://openalex.org/F4320309100,Children's Hospital Los Angeles,US
https://openalex.org/F4320323855,Yarmouk University,JO
https://openalex.org/F4320325527,University of Social Welfare and Rehabilitation Sciences,IR
https://openalex.org/F4320311527,Astute Medical,US
https://openalex.org/F4320327739,OLVI-Säätiö,FI
https://openalex.org/F4320315079,Pfizer Health Research Foundation,JP
https://openalex.org/F4320307443,Albert J. Ryan Foundation,US
https://openalex.org/F4320322299,Jichi Medical University,JP
https://openalex.org/F4320327259,National Institute of Immunology,IN
https://openalex.org/F4320332752,Philips Oral Healthcare,US
https://openalex.org/F4320324146,Ontario Ministry of Food and Agriculture,CA
https://openalex.org/F4320322962,Sheffield Hospitals Charity,GB
https://openalex.org/F4320332463,"High Energy Physics Group, University of Mississippi",US
https://openalex.org/F4320313482,Douglas Bomford Trust,GB
https://openalex.org/F4320325846,Jawaharlal Institute Of Postgraduate Medical Education and Research,IN
https://openalex.org/F4320309722,Fondazione Città della Speranza,IT
https://openalex.org/F4320331248,Shenzhen Bay Laboratory,CN
https://openalex.org/F4320315049,Harbin Medical University Cancer Hospital,CN
https://openalex.org/F4320309501,Richard M. Schulze Family Foundation,US
https://openalex.org/F4320327398,Nanjing Science and Technology Commission,CN
https://openalex.org/F4320324576,"Kidney Foundation, Japan",JP
https://openalex.org/F4320321852,Fukuda Foundation for Medical Technology,JP
https://openalex.org/F4320312123,NHS Greater Glasgow and Clyde,GB
https://openalex.org/F4320323171,Jilin Department of Health,CN
https://openalex.org/F4320320871,European Geosciences Union,DE
https://openalex.org/F4320322042,Health Insurance Review and Assessment Service,KR
https://openalex.org/F4320332642,"College of Medicine, Drexel University",US
https://openalex.org/F4320335019,Varsinais-Suomen Rahasto,FI
https://openalex.org/F4320323198,Universidade Federal do Piauí,BR
https://openalex.org/F4320335071,National Bureau of Agriculturally Important Microorganisms,IN
https://openalex.org/F4320324386,Instituto Nacional de Ciência e Tecnologia de Ciência Animal,BR
https://openalex.org/F4320313573,Beijing Outstanding Young Talents,CN
https://openalex.org/F4320321639,"Consejería de Educación, Universidades y Sostenibilidad, Gobierno de Canarias",ES
https://openalex.org/F4320316428,Psychiatry Research Trust,GB
https://openalex.org/F4320314312,Brain Aneurysm Foundation,US
https://openalex.org/F4320324839,Njurfonden,SE
https://openalex.org/F4320332726,"Center for Clinical and Translational Science, Ohio State University",US
https://openalex.org/F4320334786,"Division of Health Sciences, University of Otago",NZ
https://openalex.org/F4320335147,"Faculty of Tropical Medicine, Mahidol University",TH
https://openalex.org/F4320329172,BC Cancer Foundation,CA
https://openalex.org/F4320325119,Ernst und Berta Grimmke Stiftung,DE
https://openalex.org/F4320336384,Inserm Transfert,FR
https://openalex.org/F4320308591,Cerebral Palsy International Research Foundation,US
https://openalex.org/F4320310924,Universidad Autónoma de Querétaro,MX
https://openalex.org/F4320322297,Jiangsu Development and Reform Commission,CN
https://openalex.org/F4320327260,M.P. Council of Science and Technology,IN
https://openalex.org/F4320306769,Mesothelioma Applied Research Foundation,US
https://openalex.org/F4320324617,Instituto Nacional de Perinatología,MX
https://openalex.org/F4320322450,Osaka Kidney Foundation,JP
https://openalex.org/F4320308732,Wyoming Space Grant Consortium,US
https://openalex.org/F4320329887,Guangzhou Regenerative Medicine and Health Guangdong Laboratory,CN
https://openalex.org/F4320335026,Pohjois-Savon Rahasto,FI
https://openalex.org/F4320330231,Diputación Foral de Gipuzkoa,ES
https://openalex.org/F4320310913,"Department of Agriculture, Nova Scotia",CA
https://openalex.org/F4320338471,Science Fund for Distinguished Young Scholars of Zhejiang Province,CN
https://openalex.org/F4320307825,Cargill,US
https://openalex.org/F4320321218,Eulji University,KR
https://openalex.org/F4320321097,Kela,FI
https://openalex.org/F4320308814,"Center for Alternatives to Animal Testing, Johns Hopkins Bloomberg School of Public Health",US
https://openalex.org/F4320324409,Lægeforeningen,DK
https://openalex.org/F4320327944,Universidad Tecnológica de Pereira,CO
https://openalex.org/F4320320100,Royal College of Radiologists,GB
https://openalex.org/F4320328550,National Institute of Animal Science,KR
https://openalex.org/F4320333627,"Irving Medical Center, Columbia University",US
https://openalex.org/F4320314078,Psoriasis Association,GB
https://openalex.org/F4320310527,Parkinsonforeningen,DK
https://openalex.org/F4320321902,Ghana Education Trust Fund,GH
https://openalex.org/F4320326580,Universidad Nacional de San Martín,AR
https://openalex.org/F4320310625,Leeds Beckett University,GB
https://openalex.org/F4320324967,Department of Health of Hebei Province,CN
https://openalex.org/F4320322027,Korea International Cooperation Agency,KR
https://openalex.org/F4320307325,Kidney Foundation of Central Pennsylvania,US
https://openalex.org/F4320325474,University of Peradeniya,LK
https://openalex.org/F4320335122,"Faculty of Science, Cairo University",EG
https://openalex.org/F4320308049,State of New Jersey Commission on Science and Technology,US
https://openalex.org/F4320308786,Pediatric Infectious Diseases Society,US
https://openalex.org/F4320310619,Burnet Institute,AU
https://openalex.org/F4320334878,National Institute of Food and Drug Safety Evaluation,KR
https://openalex.org/F4320324384,Instituto Nacional de Ciência e Tecnologia em Nanomateriais de Carbono,BR
https://openalex.org/F4320325355,University of the Ryukyus,JP
https://openalex.org/F4320322458,Pamukkale Üniversitesi,TR
https://openalex.org/F4320311168,Canadian Health Services Research Foundation,CA
https://openalex.org/F4320328107,Fu Jen Catholic University,TW
https://openalex.org/F4320328686,"Istituto Nazionale Tumori IRCCS ""Fondazione G. Pascale""",IT
https://openalex.org/F4320314220,Institute of Translational Health Sciences,US
https://openalex.org/F4320307030,National Organization for Hearing Research Foundation,US
https://openalex.org/F4320314103,Canada's Michael Smith Genome Sciences Centre,CA
https://openalex.org/F4320311366,Jacques und Gloria Gossweiler-Stiftung,CH
https://openalex.org/F4320319940,WorkSafeBC,CA
https://openalex.org/F4320332987,"Clinical and Translational Science Institute, University of Pittsburgh",US
https://openalex.org/F4320307723,Spine Education and Research Institute,US
https://openalex.org/F4320337413,Office of Public Health Preparedness and Response,US
https://openalex.org/F4320314514,Orthopaedic Trauma Association,US
https://openalex.org/F4320327078,Taizhou Municipal Science and Technology Bureau,CN
https://openalex.org/F4320324895,Jeju National University Hospital,KR
https://openalex.org/F4320319964,Muscular Dystrophy Canada,CA
https://openalex.org/F4320333578,Office of the Under Secretary of Defense,US
https://openalex.org/F4320335560,Health and Family Planning Commission of Shandong Province,CN
https://openalex.org/F4320311218,Solve ME/CFS Initiative,US
https://openalex.org/F4320313841,Guangdong Provincial Hospital of Traditional Chinese Medicine,CN
https://openalex.org/F4320338396,Dystonia Coalition,US
https://openalex.org/F4320325043,Elsass Fonden,DK
https://openalex.org/F4320324366,Svend Andersen Fonden,DK
https://openalex.org/F4320321909,Gout Research Foundation of Japan,JP
https://openalex.org/F4320321260,Korea University of Technology and Education,KR
https://openalex.org/F4320334918,Warwick Medical School,GB
https://openalex.org/F4320335166,Agencia Antidroga de la Comunidad de Madrid,ES
https://openalex.org/F4320308700,Iowa Space Grant Consortium,US
https://openalex.org/F4320323686,Deutsche Gesellschaft für Urologie,DE
https://openalex.org/F4320323777,Association for Progressive Communications,ZA
https://openalex.org/F4320327590,Kansai Medical University,JP
https://openalex.org/F4320325339,Deutsche Sporthochschule Köln,DE
https://openalex.org/F4320336089,Wenzhou Institute of Biomaterials and Engineering,CN
https://openalex.org/F4320320813,Education New Zealand,NZ
https://openalex.org/F4320319898,Danone Institute of Canada,CA
https://openalex.org/F4320324285,UniBern Forschungsstiftung,CH
https://openalex.org/F4320338243,JST-Mirai Program,JP
https://openalex.org/F4320313942,"Ministère de l'Education Nationale, de la Formation professionnelle, de l'Enseignement Supérieur et de la Recherche Scientifique",MA
https://openalex.org/F4320314632,M.S.I. Foundation,CA
https://openalex.org/F4320338390,"U.S. Army Natick Soldier Research, Development and Engineering Center",US
https://openalex.org/F4320311505,"School of Veterinary Medicine, University of California, Davis",US
https://openalex.org/F4320310109,Central Taiwan University of Science and Technology,TW
https://openalex.org/F4320313797,Royal Melbourne Hospital,AU
https://openalex.org/F4320332562,Miami Center for AIDS Research,US
https://openalex.org/F4320310103,American Glaucoma Society,US
https://openalex.org/F4320308709,Nebraska Space Grant Consortium,US
https://openalex.org/F4320314228,Ministère de la Santé et des Services sociaux,CA
https://openalex.org/F4320322974,Fondation CHU de Québec,CA
https://openalex.org/F4320323901,Bundesministerium der Verteidigung,DE
https://openalex.org/F4320324513,Hallym University Medical Center,KR
https://openalex.org/F4320306407,National Multiple Sclerosis Society Lone Star,US
https://openalex.org/F4320313221,Kwansei Gakuin University,JP
https://openalex.org/F4320324408,National Institute of Agrobiological Sciences,JP
https://openalex.org/F4320325080,Radiumhospitalets Forskningsstifltelse,NO
https://openalex.org/F4320315747,Amicus Therapeutics,US
https://openalex.org/F4320321796,National Insurance Institute of Israel,IL
https://openalex.org/F4320327650,Ditmanson Medical Foundation Chia-Yi Christian Hospital,TW
https://openalex.org/F4320323588,Celal Bayar Üniversitesi,TR
https://openalex.org/F4320333771,Royal Veterinary College,GB
https://openalex.org/F4320306284,Cleveland Foundation,US
https://openalex.org/F4320313298,Austin Medical Research Foundation,AU
https://openalex.org/F4320322194,Hungkuang University,CN
https://openalex.org/F4320337599,"Center for AIDS Research, University of California, San Diego",US
https://openalex.org/F4320323164,Österreichische Austauschdienst,AT
https://openalex.org/F4320332468,"South Carolina Research Foundation, University of South Carolina",US
https://openalex.org/F4320317112,Yokohama City University,JP
https://openalex.org/F4320335167,"Oficina Regional de Coordinación de Salud Mental, Comunidad de Madrid",ES
https://openalex.org/F4320310635,"Přírodovědecká Fakulta, Univerzita Karlova",CZ
https://openalex.org/F4320325011,Physiotherapy Research Foundation,AU
https://openalex.org/F4320327831,Science and Technology Innovation as a Whole Plan Projects of Shaanxi Province,CN
https://openalex.org/F4320309906,Alberta Cancer Board,CA
https://openalex.org/F4320311943,Field Neurosciences Institute,US
https://openalex.org/F4320310680,"Center for Clinical and Translational Science, University of Cincinnati",US
https://openalex.org/F4320311380,"School of Veterinary Science, Shiraz University",IR
https://openalex.org/F4320335693,Jiangsu Key Laboratory for the Research and Utilization of Plant Resources,CN
https://openalex.org/F4320329833,Basic Scientific Fund for National Public Research Institutes of China,CN
https://openalex.org/F4320311372,Oxalosis and Hyperoxaluria Foundation,US
https://openalex.org/F4320334915,Instytut Biologii Medycznej Polskiej Akademii Nauk,PL
https://openalex.org/F4320333637,"Leonard M. Miller School of Medicine, University of Miami",US
https://openalex.org/F4320314778,University of Texas Rio Grande Valley,US
https://openalex.org/F4320320475,Australian Diabetes Society,AU
https://openalex.org/F4320323465,National Brain Research Centre,IN
https://openalex.org/F4320307514,American Association of Anatomists,US
https://openalex.org/F4320314183,Research Organization of Information and Systems,JP
https://openalex.org/F4320335244,"Shiraz Institute for Cancer Research, Shiraz University of Medical Sciences",IR
https://openalex.org/F4320322786,Fondazione Antonio Carlo Monzino,IT
https://openalex.org/F4320322913,Mochida Pharmaceutical Company,JP
https://openalex.org/F4320311396,Arabian Gulf University,BH
https://openalex.org/F4320309050,AIDS Clinical Trials Group,US
https://openalex.org/F4320337174,"Deanship of Scientific Research, University of Jordan",JO
https://openalex.org/F4320309403,Ikaria,US
https://openalex.org/F4320314760,Workplace Safety and Insurance Board,CA
https://openalex.org/F4320306400,Kessler Foundation,US
https://openalex.org/F4320322828,"Ministry of National Defense, People's Republic of China",CN
https://openalex.org/F4320326802,Atomic Energy Commission of Syria,SY
https://openalex.org/F4320327946,Université Côte d’Azur,FR
https://openalex.org/F4320323980,"Ministerio de Industria, Energía y Turismo",ES
https://openalex.org/F4320310817,International Society for Heart and Lung Transplantation,US
https://openalex.org/F4320311537,Scottish Environment Protection Agency,GB
https://openalex.org/F4320324864,Fondazione Internazionale Menarini,IT
https://openalex.org/F4320331560,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",FR
https://openalex.org/F4320332519,Arthrex GmbH,DE
https://openalex.org/F4320335117,"College of Graduate Studies, Kuwait University",KW
https://openalex.org/F4320308323,Women's Health Initiative,US
https://openalex.org/F4320309523,Peter Michael Foundation,US
https://openalex.org/F4320322719,Ethiopian Institute of Agricultural Research,ET
https://openalex.org/F4320326629,Zorginstituut Nederland,NL
https://openalex.org/F4320328434,Hubei University of Medicine,CN
https://openalex.org/F4320335457,Ústav organické chemie a biochemie Akademie věd České republiky,CZ
https://openalex.org/F4320312409,Comic Relief,GB
https://openalex.org/F4320325711,Saitama Medical University,JP
https://openalex.org/F4320321531,Chienkuo Technology University,TW
https://openalex.org/F4320309665,"School of Medicine, Wayne State University",US
https://openalex.org/F4320308619,Thoracic Surgery Foundation for Research and Education,US
https://openalex.org/F4320323507,"Christian Medical College, Vellore",IN
https://openalex.org/F4320332714,Canadian Nuclear Safety Commission,CA
https://openalex.org/F4320333322,University of Michigan Center for Gastrointestinal Research,US
https://openalex.org/F4320327967,Medela,CH
https://openalex.org/F4320327238,Dirección General de Tráfico,ES
https://openalex.org/F4320312437,American Society of Transplant Surgeons,US
https://openalex.org/F4320323093,NED University of Engineering and Technology,PK
https://openalex.org/F4320315473,Institute of Science and Technology Austria,AT
https://openalex.org/F4320320028,Tuberous Sclerosis Association,GB
https://openalex.org/F4320326110,Oda og Hans Svenningsens Fond,DK
https://openalex.org/F4320325036,Universitat Ramon Llull,ES
https://openalex.org/F4320306129,U.S. Department of Labor,US
https://openalex.org/F4320310939,Integra LifeSciences,US
https://openalex.org/F4320312292,Norske Legeforening,NO
https://openalex.org/F4320308569,Clay Mathematics Institute,GB
https://openalex.org/F4320337647,UCSF Foundation,US
https://openalex.org/F4320308941,Academy of Nutrition and Dietetics Foundation,US
https://openalex.org/F4320322057,National Rehabilitation Center,KR
https://openalex.org/F4320328828,"Department of Industry, Science, Energy and Resources, Australian Government",AU
https://openalex.org/F4320313977,École de technologie supérieure,CA
https://openalex.org/F4320326626,Yüzüncü Yil Üniversitesi,TR
https://openalex.org/F4320306427,Merck Institute for Science Education,US
https://openalex.org/F4320309534,Tennessee Wildlife Resources Agency,US
https://openalex.org/F4320312957,Macular Society,GB
https://openalex.org/F4320323913,"Fakultu Agrobiologie, Potravinových a Prírodních Zdrojů, Česká Zemědělská Univerzita v Praze",CZ
https://openalex.org/F4320335219,"Medizinische Fakultät, Ruhr-Universität Bochum",DE
https://openalex.org/F4320313617,Friends of FSH Research,US
https://openalex.org/F4320323018,Høgskolen i Hedmark,NO
https://openalex.org/F4320333054,Asahi Group Foundation,JP
https://openalex.org/F4320310372,"Department of Zoology, University of Otago",NZ
https://openalex.org/F4320309108,"Northwestern Division, U.S. Army Corps of Engineers",US
https://openalex.org/F4320324911,MQ: Transforming Mental Health,GB
https://openalex.org/F4320324872,Eesti Maaülikool,EE
https://openalex.org/F4320335208,"Fakulta Životního Prostředí, Česká Zemědělská Univerzita v Praze",CZ
https://openalex.org/F4320310228,Glaucoma Research Society of Canada,CA
https://openalex.org/F4320327156,University Grants Commission - Sri Lanka,LK
https://openalex.org/F4320318372,Korea Disease Control and Prevention Agency,KR
https://openalex.org/F4320323332,Universidad Católica de la Santísima Concepción,CL
https://openalex.org/F4320324566,Uludağ Üniversitesi,TR
https://openalex.org/F4320323231,Recep Tayyip Erdogan Üniversitesi,TR
https://openalex.org/F4320335220,"Faculty of Graduate Studies and Research, University of Alberta",CA
https://openalex.org/F4320309694,AtriCure,US
https://openalex.org/F4320320079,British Society for Haematology,GB
https://openalex.org/F4320306452,NFL Charities,US
https://openalex.org/F4320306738,International Waldenstrom's Macroglobulinemia Foundation,US
https://openalex.org/F4320324016,University of Aizu,JP
https://openalex.org/F4320312421,Edinburgh and Lothians Health Foundation,GB
https://openalex.org/F4320324753,Associazione Bianca Garavaglia,IT
https://openalex.org/F4320308726,Vermont Space Grant Consortium,US
https://openalex.org/F4320332567,"Biodesign Institute, Arizona State University",US
https://openalex.org/F4320306184,Meadows Foundation,US
https://openalex.org/F4320320401,State Health Research Advisory Council,AU
https://openalex.org/F4320313733,Clifford Craig Foundation,AU
https://openalex.org/F4320323597,"Ministère des Affaires Sociales, de la Santé et des Droits des Femmes",FR
https://openalex.org/F4320326160,Charotar University of Science and Technology,IN
https://openalex.org/F4320322003,Ministry of Justice,KR
https://openalex.org/F4320335261,"College of Medicine, National Taiwan University",TW
https://openalex.org/F4320316264,Freistaat Thüringen,DE
https://openalex.org/F4320324343,Achmea,NL
https://openalex.org/F4320313513,Texas Biomedical Research Institute,US
https://openalex.org/F4320324795,Inner Mongolia University for Nationalities,CN
https://openalex.org/F4320309708,SPIE,GB
https://openalex.org/F4320334734,Great Ormond Street Institute of Child Health,GB
https://openalex.org/F4320335188,National Center of Excellence for Clinical Trial and Research,TW
https://openalex.org/F4320320365,European External Action Service,BE
https://openalex.org/F4320324126,Fondation L’Oréal,FR
https://openalex.org/F4320336313,Shengjing Hospital,CN
https://openalex.org/F4320312894,Mach-Gaensslen Foundation of Canada,CA
https://openalex.org/F4320323363,Genesis Pharma,GR
https://openalex.org/F4320323006,Danske Fysioterapeuter,DK
https://openalex.org/F4320324697,Agenzia di Ricerca per la Sclerosi Laterale Amiotrofica,IT
https://openalex.org/F4320327873,Stiftelsen Norsk Luftambulanse,NO
https://openalex.org/F4320323971,"Office of the Chief Scientist, Ministry of Health",IL
https://openalex.org/F4320330328,Ajman University,AE
https://openalex.org/F4320328667,Mackay Medical College,TW
https://openalex.org/F4320320416,Australian Egg Corporation Limited,AU
https://openalex.org/F4320320466,Gallipoli Medical Research Foundation,AU
https://openalex.org/F4320327509,Chinese Academy of Inspection and Quarantine,CN
https://openalex.org/F4320306167,Coleman Foundation,US
https://openalex.org/F4320337465,Office of Disease Prevention,US
https://openalex.org/F4320317037,Universidad de Guadalajara,MX
https://openalex.org/F4320328638,China International Medical Foundation,CN
https://openalex.org/F4320333634,"Anschutz Medical Campus, University of Colorado",US
https://openalex.org/F4320335285,"College of Medicine and Health Sciences, University of Gondar",ET
https://openalex.org/F4320313443,National Jewish Health,US
https://openalex.org/F4320308856,"Susan G. Komen for the Cure, Komen Wyoming Affiliate",US
https://openalex.org/F4320306814,Rose Foundation for Communities and the Environment,US
https://openalex.org/F4320323239,Fundación IMSS,MX
https://openalex.org/F4320307208,Child Health Foundation,US
https://openalex.org/F4320312328,Diabetes-Stiftung,DE
https://openalex.org/F4320310196,Comisión México-Estados Unidos para el Intercambio Educativo y Cultural,MX
https://openalex.org/F4320322187,Hubei Provincial Population and Family Planning Commission,CN
https://openalex.org/F4320310951,Heart Research Australia,AU
https://openalex.org/F4320324198,Fondazione Ricerca Molinette,IT
https://openalex.org/F4320330087,Maurice Wilkins Centre for Molecular Biodiscovery,NZ
https://openalex.org/F4320316431,University of Toyama,JP
https://openalex.org/F4320318242,Univerzita Hradec Králové,CZ
https://openalex.org/F4320335165,"Department of Electrical Engineering, Chulalongkorn University",TH
https://openalex.org/F4320334780,Service Delivery and Organisation Programme,GB
https://openalex.org/F4320310622,"School of Medicine, Case Western Reserve University",US
https://openalex.org/F4320312932,Children's Cancer and Leukaemia Group,GB
https://openalex.org/F4320307463,Southeastern Brain Tumor Foundation,US
https://openalex.org/F4320332895,National Academy of Medicine,US
https://openalex.org/F4320324748,National Centre for Advanced Studies in Humanities and Social Sciences,LK
https://openalex.org/F4320309447,Leonard Wood Institute,US
https://openalex.org/F4320310043,Beaumont Health System,US
https://openalex.org/F4320315123,General Medical Council,GB
https://openalex.org/F4320326407,Universidad de Sonora,MX
https://openalex.org/F4320309967,Fundación Canaria de Investigación y Salud,ES
https://openalex.org/F4320332580,Texas A and M University-Corpus Christi,US
https://openalex.org/F4320336142,Second Affiliated Hospital of Soochow University,CN
https://openalex.org/F4320306575,BlueCross BlueShield of South Carolina Foundation,US
https://openalex.org/F4320315566,Japan Racing Association,JP
https://openalex.org/F4320314957,Elton John AIDS Foundation,US
https://openalex.org/F4320329015,Canadian Institute for Military and Veteran Health Research,CA
https://openalex.org/F4320330110,University Hospital Foundation,CA
https://openalex.org/F4320334863,"Consumers, Health and Food Executive Agency",LU
https://openalex.org/F4320308754,Five Colleges,US
https://openalex.org/F4320331088,Natural Science Foundation for Young Scientists of Shanxi Province,CN
https://openalex.org/F4320323862,Eva og Henry Frænkels Mindefond,DK
https://openalex.org/F4320320234,Royal Society of Tropical Medicine and Hygiene,GB
https://openalex.org/F4320334653,"Jesus College, University of Cambridge",GB
https://openalex.org/F4320321273,Kyungsung University,KR
https://openalex.org/F4320322201,I-Shou University,TW
https://openalex.org/F4320332709,President's Council of Cornell Women,US
https://openalex.org/F4320330034,Universidad de La Rioja,ES
https://openalex.org/F4320335922,"Northeast Institute of Geography and Agroecology, Chinese Academy of Sciences",CN
https://openalex.org/F4320337868,"University of Colorado School of Medicine, Anschutz Medical Campus",US
https://openalex.org/F4320310521,American Hospital Association,US
https://openalex.org/F4320329807,Ministry of Health of the Russian Federation,RU
https://openalex.org/F4320308736,Eye Bank Association of America,US
https://openalex.org/F4320309002,ARVO Foundation for Eye Research,US
https://openalex.org/F4320324596,Netherlands Institute of Government,NL
