soa_institution_id,ror,institution_name,institution_type,country_code
https://openalex.org/I4210096951,https://ror.org/00x6wnm78,Akfa University,education,UZ
https://openalex.org/I2801882885,https://ror.org/056frtj18,China Atomic Energy Authority,government,CN
https://openalex.org/I4210108292,https://ror.org/01sf6dn24,Procter & Gamble (Netherlands),company,NL
https://openalex.org/I4210133754,https://ror.org/0428ha587,Orlando VA Medical Center,healthcare,US
https://openalex.org/I4210165315,https://ror.org/05tv5ra11,Sixth Affiliated Hospital of Kunming Medical University,healthcare,CN
https://openalex.org/I4210112566,https://ror.org/01t56m506,Suva,other,CH
https://openalex.org/I4210145759,https://ror.org/04g6v3637,Great Western Hospitals NHS Foundation Trust,healthcare,GB
https://openalex.org/I4210138756,https://ror.org/04rcz6b42,Finnish Society of Sciences and Letters,other,FI
https://openalex.org/I4210113533,https://ror.org/01hk19p23,INHS Asvini,healthcare,IN
https://openalex.org/I4210157826,https://ror.org/05xr63b94,Cell Biologics (United States),company,US
https://openalex.org/I4210134654,https://ror.org/03hahj039,Institut de Readaptation Gingras Lindsay de Montreal,healthcare,CA
https://openalex.org/I4210148970,https://ror.org/058az4744,Virtua Health,healthcare,US
https://openalex.org/I4210144085,https://ror.org/03n51vw80,Croatian Science Foundation,government,HR
https://openalex.org/I2802417501,https://ror.org/00w205b62,Renown Health,healthcare,US
https://openalex.org/I4210137722,https://ror.org/03rab9n37,Indonesia International Institute for Life Sciences,education,ID
https://openalex.org/I4210152055,https://ror.org/03ytm9f32,Klinik Bad Reichenhall,healthcare,DE
https://openalex.org/I4210094844,https://ror.org/00rmtxk95,National Partnership for Women & Families,nonprofit,US
https://openalex.org/I4210154142,https://ror.org/04ze64w44,Changzhou Third People's Hospital,healthcare,CN
https://openalex.org/I4210166800,https://ror.org/05ve3t520,Intelligence for Environment and Security (Italy),company,IT
https://openalex.org/I4210091108,https://ror.org/00b063968,University of Applied Sciences Tyrol,education,AT
https://openalex.org/I4210125211,https://ror.org/040rcm367,Virtual Materials Group (Canada),company,CA
https://openalex.org/I2799540604,https://ror.org/01ky0w731,Academic Hospital Paramaribo,healthcare,SR
https://openalex.org/I4210119810,https://ror.org/01sytk573,National Science Museum,archive,KR
https://openalex.org/I4210116576,https://ror.org/02c0s8023,Universitas Muslim Indonesia,education,ID
https://openalex.org/I4210156319,https://ror.org/05fj2by39,Cairnmillar Institute,education,AU
https://openalex.org/I2800368655,https://ror.org/04yw9eb05,British Society for Antimicrobial Chemotherapy,other,GB
https://openalex.org/I4210134780,https://ror.org/04fgq7x14,Smith & Nephew (Australia),company,AU
https://openalex.org/I4210129142,https://ror.org/03n1zbr44,Infectious Clinical Hospital No. 1,healthcare,RU
https://openalex.org/I4210093939,https://ror.org/00g51ew42,Sanofi (Spain),company,ES
https://openalex.org/I4210123942,https://ror.org/02y8ft411,Rohto Pharmaceutical (Japan),company,JP
https://openalex.org/I4210154890,https://ror.org/050d0fq97,Affiliated Hospital of Jiangxi University of Traditional Chinese Medicine,healthcare,CN
https://openalex.org/I4210110441,https://ror.org/01y07zp44,Second Affiliated Hospital of Inner Mongolia Medical University,healthcare,CN
https://openalex.org/I4210114497,https://ror.org/01kn5gg54,Shandong Province Meteorological Bureau,government,CN
https://openalex.org/I2800118018,https://ror.org/00b0jsn50,Cape Breton Regional Hospital,healthcare,CA
https://openalex.org/I4210156427,https://ror.org/04cdebn34,ProCure (United States),company,US
https://openalex.org/I4210162998,https://ror.org/05y09dk26,Samara Regional Clinical Oncology Center,healthcare,RU
https://openalex.org/I2799662587,https://ror.org/04zx93s85,Gendarmerie Nationale,government,FR
https://openalex.org/I2799809257,https://ror.org/059p0a776,American Sentinel University,education,US
https://openalex.org/I4210150111,https://ror.org/05rbz8029,Dian Diagnostics (China),company,CN
https://openalex.org/I4210163666,https://ror.org/023d4z626,University Hospital of Oran,healthcare,DZ
https://openalex.org/I4210138580,https://ror.org/04gq2fa58,Zhejiang Institute of Science and Technology Information,government,CN
https://openalex.org/I4210151600,https://ror.org/046znv447,The Sixth People's Hospital of Zhengzhou,healthcare,CN
https://openalex.org/I4210164242,https://ror.org/05p3we513,Melodea (Israel),company,IL
https://openalex.org/I4210134694,https://ror.org/03wr30131,Laban/Bartenieff Institute of Movement Studies,nonprofit,US
https://openalex.org/I4210121909,https://ror.org/02d9k8j51,Employees' State Insurance Model Hospital,healthcare,IN
https://openalex.org/I1300678687,https://ror.org/0037zb552,Madras Institute of Orthopaedics and Traumatology,healthcare,IN
https://openalex.org/I2802732410,https://ror.org/04d52p729,Indiana Biosciences Research Institute,nonprofit,US
https://openalex.org/I4210147325,https://ror.org/04p7c8496,Medical Governance Research Institute,nonprofit,JP
https://openalex.org/I4210148767,https://ror.org/05mzppf86,Arizona Liver Health,healthcare,US
https://openalex.org/I4210100779,https://ror.org/01c8fdr62,Life Quality Research Centre,facility,PT
https://openalex.org/I4210115801,https://ror.org/028mhrr87,SBI Pharmaceuticals (Japan),company,JP
https://openalex.org/I4210158963,https://ror.org/00txnqh94,37 Military Hospital,healthcare,GH
https://openalex.org/I4210162246,https://ror.org/04jref587,Loudi Central Hospital,healthcare,CN
https://openalex.org/I4210154849,https://ror.org/04evm3p62,Nanjing Product Quality Supervision and Inspection Institute,facility,CN
https://openalex.org/I4210087785,https://ror.org/0036b6n81,Universidad Católica de Cuenca,education,EC
https://openalex.org/I4210156478,https://ror.org/0544yj280,Hospital Universitario Nacional de Colombia,healthcare,CO
https://openalex.org/I4210094202,https://ror.org/00j3vdq65,Applied BioMath (United States),company,US
https://openalex.org/I4210086306,https://ror.org/00274we69,Himchan Hospital,healthcare,KR
https://openalex.org/I4210127512,https://ror.org/03kzpe032,IEC University,education,IN
https://openalex.org/I4210131933,https://ror.org/039ac0z09,Social Justice Ireland,nonprofit,IE
https://openalex.org/I2800938874,https://ror.org/04pysv427,Lady Ridgeway Hospital for Children,healthcare,LK
https://openalex.org/I4210121168,https://ror.org/02qscpy04,Applied Scientific Research (United States),company,US
https://openalex.org/I4210141339,https://ror.org/037jefe25,Sunagawa City Medical Center,healthcare,JP
https://openalex.org/I4210152535,https://ror.org/04vf2n046,Kobayashi Pharmaceutical (Japan),company,JP
https://openalex.org/I1320758411,https://ror.org/01deqjx32,Entrust,other,GB
https://openalex.org/I4210095307,https://ror.org/00w1jf336,Europe Hospitals,healthcare,BE
https://openalex.org/I4210135762,https://ror.org/03kwktj23,Câmara Municipal de Lisboa,other,PT
https://openalex.org/I4210094424,https://ror.org/00jjh0n63,Research Institute for Philosophy Hannover,facility,DE
https://openalex.org/I4210115350,https://ror.org/028z00g40,Kronikgune,other,ES
https://openalex.org/I4210139802,https://ror.org/04q1kbj36,Délégation Normandie,government,FR
https://openalex.org/I4210127906,https://ror.org/03khf7306,University Orthopedics Center,healthcare,US
https://openalex.org/I4210116868,https://ror.org/026b4k258,Shandong Sport University,education,CN
https://openalex.org/I34661226,https://ror.org/0182gym65,Centro de Estudios Políticos y Constitucionales,other,ES
https://openalex.org/I2799408090,https://ror.org/05br52903,Baba Raghav Das Medical College,education,IN
https://openalex.org/I4210093677,https://ror.org/00jrbwm32,Acibadem City Clinic,healthcare,BG
https://openalex.org/I187702825,https://ror.org/04ra49e34,University of the Philippines Baguio,education,PH
https://openalex.org/I3129280579,https://ror.org/0062tve42,Pancasila University,education,ID
https://openalex.org/I4210124671,https://ror.org/02xr9bp50,Lushan Botanical Garden,archive,CN
https://openalex.org/I4210132446,https://ror.org/03dvx1426,Katowice School of Technology,education,PL
https://openalex.org/I4210152241,https://ror.org/04js16v38,Hubei Academy of Environmental Sciences,facility,CN
https://openalex.org/I19406000,https://ror.org/02jvqj155,Concordia University Chicago,education,US
https://openalex.org/I4210087746,https://ror.org/001qfrp14,Abilities In Motion,nonprofit,US
https://openalex.org/I3130760591,https://ror.org/01x7yyx87,National Ribat University,education,SD
https://openalex.org/I4210117303,https://ror.org/01psmkn05,"Institute of Health Research, Epidemiological Surveillance and Training",nonprofit,SN
https://openalex.org/I4210130415,https://ror.org/03t25y916,Open International University for Alternative Medicines,education,IN
https://openalex.org/I4210103399,https://ror.org/01nrq5w30,Saudi Heart Association,nonprofit,SA
https://openalex.org/I4210121805,https://ror.org/02qkhx131,Jiangxi Pingxiang People's Hospital,healthcare,CN
https://openalex.org/I4210130235,https://ror.org/02r57zt28,Qingdao Academy of Agricultural Sciences,facility,CN
https://openalex.org/I4210089959,https://ror.org/00f5q5839,University of Applied Sciences and Arts University of Applied Sciences and Arts Hildesheim/Holzminden/Göttingen,education,DE
https://openalex.org/I4210120804,https://ror.org/02x50w080,Interacoustics (Denmark),company,DK
https://openalex.org/I4210139558,https://ror.org/033jzmc70,Leon Wiltse Memorial Hospital,healthcare,KR
https://openalex.org/I4210134799,https://ror.org/042zsvj11,Laboratory Krone,facility,DE
https://openalex.org/I4210150402,https://ror.org/04b0jw528,Imakiire General Hospital,healthcare,JP
https://openalex.org/I4210131195,https://ror.org/03gn6hs29,Ringsted Sygehus,healthcare,DK
https://openalex.org/I4210094271,https://ror.org/00k6x7m82,Associazione Calabrese di Epatologia,nonprofit,IT
https://openalex.org/I4210123106,https://ror.org/02trn6p95,Comisión Sectorial de Investigación Científica,government,UY
https://openalex.org/I2801771159,https://ror.org/01xd8qn15,St Woolos Hospital,healthcare,GB
https://openalex.org/I4210150883,https://ror.org/04qva2v49,LVR-Klinik für Orthopädie Viersen,healthcare,DE
https://openalex.org/I47548798,https://ror.org/011tj4033,Universidade Candido Mendes,education,BR
https://openalex.org/I4210091100,https://ror.org/00a9yh217,Employees State Insurance Post Graduate Institute of Medical Sciences and Research,healthcare,IN
https://openalex.org/I4210112430,https://ror.org/022z3g211,Guangxi Zhuang Autonomous Region Health and Family Planning,government,CN
https://openalex.org/I4210155849,https://ror.org/0525j6d32,Nishijin Hospital,healthcare,JP
https://openalex.org/I4210131740,https://ror.org/03cac6636,Research Corporation Technologies (United States),company,US
https://openalex.org/I4210124589,https://ror.org/02wmkpz59,Sport Medisch Centrum Papendal,healthcare,NL
https://openalex.org/I4210151935,https://ror.org/04k9ktn61,Dahua Technology (China),company,CN
https://openalex.org/I4210128598,https://ror.org/03346b772,Daiichi Sankyo (India),company,IN
https://openalex.org/I4210119296,https://ror.org/02sfc7c49,Andrews Institute for Orthopaedics & Sports Medicine,healthcare,US
https://openalex.org/I4210130991,https://ror.org/03w9cdv26,Maichin Dom,healthcare,BG
https://openalex.org/I4210127971,https://ror.org/02dhqpj43,Centre de réadaptation Lethbridge-Layton-Mackay,nonprofit,CA
https://openalex.org/I4210088996,https://ror.org/008mypn13,Direction de l’Epidémiologie et de Lutte contre les Maladies,other,MA
https://openalex.org/I4210148598,https://ror.org/04q0ntn52,Instituto de Neurologia de Curitiba,healthcare,BR
https://openalex.org/I4210157640,https://ror.org/056bdp761,Indonesian Orthopaedic Association,other,ID
https://openalex.org/I4210126093,https://ror.org/041z54681,Mediclinic City Hospital,healthcare,AE
https://openalex.org/I4210141473,https://ror.org/03z0fs548,Regional Clinical Research,facility,US
https://openalex.org/I919620872,https://ror.org/02fhmsd26,Ursuline College,education,US
https://openalex.org/I4210147739,https://ror.org/0462yrd97,Leukemia & Lymphoma Society of Canada,other,CA
https://openalex.org/I4210156400,https://ror.org/04qgr7x96,Hunan Provincial Science and Technology Department,government,CN
https://openalex.org/I4210097948,https://ror.org/0120ae790,Escola Superior de Saúde da Cruz Vermelha Portuguesa,education,PT
https://openalex.org/I4210122628,https://ror.org/02xfh0g21,Réseau Fribourgeois de Santé Mentale,healthcare,CH
https://openalex.org/I1319772413,https://ror.org/0379zp714,Croatian Chamber of Economy,other,HR
https://openalex.org/I4210151000,https://ror.org/04jca3284,Hospital Metropolitano,healthcare,EC
https://openalex.org/I48126063,https://ror.org/00d440w27,Tenri University,education,JP
https://openalex.org/I2799965747,https://ror.org/01wqc8n07,British Orthopaedic Association,nonprofit,GB
https://openalex.org/I4210167419,https://ror.org/00pn7nn48,Office Public d'Aménagement et de Construction de l'Isère (France),company,FR
https://openalex.org/I4210162728,https://ror.org/0501yf769,George Huntington Institute,healthcare,DE
https://openalex.org/I4210153702,https://ror.org/049yrqz47,Hội Gastroenterology Việt Nam,other,VN
https://openalex.org/I4210160615,https://ror.org/056an8658,Institute of Clinical and Experimental Lymphology,facility,RU
https://openalex.org/I2802886305,https://ror.org/04pk33v91,Brazilian Computer Society,other,BR
https://openalex.org/I4210130896,https://ror.org/04cv89q08,Sukraraj Tropical & Infectious Disease Hospital,healthcare,NP
https://openalex.org/I4210134559,https://ror.org/0420tmj11,Federal Institute for Vocational Education and Training,facility,DE
https://openalex.org/I4210135307,https://ror.org/034ds6p31,Yunnan Archaeology,facility,CN
https://openalex.org/I4210140868,https://ror.org/045dhqd98,Far Eastern University,education,PH
https://openalex.org/I4210162691,https://ror.org/05wbxb284,Bifa Umweltinstitut,other,DE
https://openalex.org/I4210165209,https://ror.org/05r5vfp03,Civil Service Hospital,healthcare,NP
https://openalex.org/I4210105577,https://ror.org/01e0dz978,VA Central Western Massachusetts Healthcare System,healthcare,US
https://openalex.org/I4210162341,https://ror.org/05am9gt90,Deutsche Rentenversicherung (Germany),company,DE
https://openalex.org/I4210108513,https://ror.org/02j98rq95,Ternopil Volodymyr Hnatiuk National Pedagogical University,education,UA
https://openalex.org/I4210102398,https://ror.org/00t6sz979,MedSIR (Spain),company,ES
https://openalex.org/I4210103723,https://ror.org/01b6ag081,MSSCORPS (Taiwan),company,TW
https://openalex.org/I4210147734,https://ror.org/045yjpn53,Hebei Mental Health Center,healthcare,CN
https://openalex.org/I327500432,https://ror.org/05gwcqj56,Umaru Musa Yar'adua University,education,NG
https://openalex.org/I4210098074,https://ror.org/00xctjm44,P.V. Narsimha Rao Telangana Veterinary University,education,IN
https://openalex.org/I4210136227,https://ror.org/03gskda23,LUM Jean Monnet University,education,IT
https://openalex.org/I2799913721,https://ror.org/01jnj9432,Lozenetz Hospital,healthcare,BG
https://openalex.org/I4210117402,https://ror.org/02dxdyv61,German Society of Medical Intensive Care and Emergency Medicine,other,DE
https://openalex.org/I4210151986,https://ror.org/05chrxg27,Ibrahim Badamasi Babangida University,education,NG
https://openalex.org/I4210143857,https://ror.org/047ytwp82,Karamay Central Hospital,healthcare,CN
https://openalex.org/I79793008,https://ror.org/05nfkgg69,Université de Thiès,education,SN
https://openalex.org/I4210111682,https://ror.org/01pbexw16,The People's Hospital Tongling,healthcare,CN
https://openalex.org/I4210152940,https://ror.org/04pa38t98,Anthera Pharmaceuticals (United States),company,US
https://openalex.org/I4210111130,https://ror.org/022phs473,Vienna Institute for Research in Ocular Surgery,facility,AT
https://openalex.org/I4210146720,https://ror.org/04141fq07,Lepra Society,nonprofit,IN
https://openalex.org/I4210100454,https://ror.org/013cg0x56,Cleveland Metroparks,government,US
https://openalex.org/I4210133301,https://ror.org/02w6dqa48,Cipla (India),company,IN
https://openalex.org/I2802625597,https://ror.org/04x41ba23,Captain James A. Lovell Federal Health Care Center,healthcare,US
https://openalex.org/I4210086961,https://ror.org/00033n668,University for Business and Technology,education,XK
https://openalex.org/I4210090356,https://ror.org/00ad1c858,Botswana Vaccine Institute (Botswana),company,BW
https://openalex.org/I4210100603,https://ror.org/00mjj2d85,Coherus BioSciences (United States),company,US
https://openalex.org/I4210150352,https://ror.org/05mv80p58,Institut Textile et Chimique,education,FR
https://openalex.org/I291364957,https://ror.org/05kefp559,Niagara Health System,healthcare,CA
https://openalex.org/I3132867593,https://ror.org/00r3dxy86,Busan Institute of Science and Technology,education,KR
https://openalex.org/I4210101092,https://ror.org/012kq8z96,Windsor Clinical Research,facility,CA
https://openalex.org/I4210091008,https://ror.org/00ezd5874,Universitas Nahdlatul Ulama Indonesia,education,ID
https://openalex.org/I4210145807,https://ror.org/05f16n416,Scientific and Practical Centre Cardiology,healthcare,BY
https://openalex.org/I4210086646,https://ror.org/0041kxp69,Dr.Heiko Pult Optometry and Vision Research,healthcare,DE
https://openalex.org/I4210141763,https://ror.org/04b33kk47,Sejarah Institut Agama Islam Negeri Manado,education,ID
https://openalex.org/I4210148909,https://ror.org/03yajhg79,Educell,facility,SI
https://openalex.org/I4210141923,https://ror.org/03t8n7w93,Health Advances (United States),company,US
https://openalex.org/I2799847335,https://ror.org/01cb0jg64,Art Institute of Portland,education,US
https://openalex.org/I4210086056,https://ror.org/00ed0hz84,Henan Institute of Education,education,CN
https://openalex.org/I4210127887,https://ror.org/02r0vmn14,Kamineni Hospitals,healthcare,IN
https://openalex.org/I4210147627,https://ror.org/042ry7b85,Shanxi Provincial Children's Hospital,healthcare,CN
https://openalex.org/I4210163946,https://ror.org/056jbdt18,Yakult (Netherlands),company,NL
https://openalex.org/I4210096247,https://ror.org/00rpjcd45,Centro Universitário de Várzea Grande,education,BR
https://openalex.org/I2802270869,https://ror.org/00vbnvy39,Montgomery General Hospital,healthcare,US
https://openalex.org/I4210101590,https://ror.org/00x94td80,Smile Train,nonprofit,US
https://openalex.org/I4210130751,https://ror.org/03cdgfs84,Landschaftsverband Westfalen-Lippe,other,DE
https://openalex.org/I4210094474,https://ror.org/00j1bpb72,Johnson Engineering (United States),company,US
https://openalex.org/I3132438275,https://ror.org/034gm6584,Royal New Zealand College of General Practitioners,education,NZ
https://openalex.org/I4210135812,https://ror.org/03x8vck69,Sinochem Group (China),company,CN
https://openalex.org/I4210164143,https://ror.org/054t0kh70,Yueqing People's Hospital,healthcare,CN
https://openalex.org/I4210106950,https://ror.org/02efksf92,Aetion (United States),company,US
https://openalex.org/I4210119699,https://ror.org/02p210k88,John T. Mather Memorial Hospital,healthcare,US
https://openalex.org/I4210133149,https://ror.org/03308zq86,Huron Gastro,healthcare,US
https://openalex.org/I165075387,https://ror.org/038e0dv78,Trine University,education,US
https://openalex.org/I4210135428,https://ror.org/03k7fv950,Yawata Medical Center,healthcare,JP
https://openalex.org/I4210137661,https://ror.org/02xv4ae75,LKH Hochsteiermark,healthcare,AT
https://openalex.org/I4210117980,https://ror.org/02nwx5237,Health Biomed (China),company,CN
https://openalex.org/I4210113199,https://ror.org/01v2h2d39,National Medical and Surgical Center named after N.I. Pirogov,facility,RU
https://openalex.org/I4210136821,https://ror.org/04gbdgm24,Champions Oncology (United States),company,US
https://openalex.org/I4210135503,https://ror.org/043x6pn39,Confluent Private Hospital,healthcare,FR
https://openalex.org/I4210138925,https://ror.org/04e53cd15,Nederlandse Obesitas Kliniek,healthcare,NL
https://openalex.org/I4210093672,https://ror.org/00jfgw542,Hospital Sultanah Nur Zahirah,healthcare,MY
https://openalex.org/I20720010,https://ror.org/01aq5nn23,Tenaris (United States),company,US
https://openalex.org/I4210085900,https://ror.org/0038zp908,Institute of Genetics and Animal Biotechnology of the Polish Academy of Sciences,facility,PL
https://openalex.org/I4210137439,https://ror.org/04n0xnb78,"Latvian Environment, Geology and Meteorology Centre (Latvia)",company,LV
https://openalex.org/I4210113705,https://ror.org/01x2t4526,Lee Memorial Health System,healthcare,US
https://openalex.org/I4210133268,https://ror.org/03r6wjz53,Secretaria da Educação,government,BR
https://openalex.org/I4210122957,https://ror.org/02353ej91,LVCT Health,nonprofit,KE
https://openalex.org/I4210144973,https://ror.org/04ec6rc19,African Institute for Development Policy,nonprofit,MW
https://openalex.org/I4210098493,https://ror.org/00yrwkd81,Ministère de la Santé,government,TN
https://openalex.org/I4210119108,https://ror.org/02k1der83,Universitas Jenderal Achmad Yani,education,ID
https://openalex.org/I4210124059,https://ror.org/02z43nn16,Taiho Oncology (United States),company,US
https://openalex.org/I4210134168,https://ror.org/02rnb8t27,Katholieke Hogeschool Vives,education,BE
https://openalex.org/I885602679,https://ror.org/013aq5m10,Dubai Pharmacy College,education,AE
https://openalex.org/I299657222,https://ror.org/0175hgp63,Malda Medical College and Hospital,education,IN
https://openalex.org/I4210135245,https://ror.org/03dncqh14,Ichimaru Pharcos (Japan),company,JP
https://openalex.org/I4210163289,https://ror.org/0513nfd47,Kootenai Medical Center,healthcare,US
https://openalex.org/I4210105761,https://ror.org/01pj15135,Diater (Spain),company,ES
https://openalex.org/I2801623213,https://ror.org/03vnkza15,Aga Khan Development Network,other,PK
https://openalex.org/I4210135410,https://ror.org/031nmyb26,Reference Institute for Bioanalytics,nonprofit,DE
https://openalex.org/I263913023,https://ror.org/029jt9a82,International University of Africa,education,SD
https://openalex.org/I4210087940,https://ror.org/005mr0595,Technology Holding (United States),company,US
https://openalex.org/I4210163237,https://ror.org/056bjcd96,Jiangsu Shengze Hospital,healthcare,CN
https://openalex.org/I4210160553,https://ror.org/05hyj7861,Children's Hospital of Capital Institute of Pediatrics,healthcare,CN
https://openalex.org/I4210136212,https://ror.org/03qrhd488,Edwards Comprehensive Cancer Center,facility,US
https://openalex.org/I4210105503,https://ror.org/00ynxc274,Kao Corporation (Germany),company,DE
https://openalex.org/I4210126709,https://ror.org/02d7xrh88,Secretaria da Educação do Estado da Bahia,government,BR
https://openalex.org/I4210165793,https://ror.org/05q6g7072,Laila Impex (India),company,IN
https://openalex.org/I4210091886,https://ror.org/00cfkaw62,The European Academy of Gynaecological Surgery,nonprofit,BE
https://openalex.org/I4210086937,https://ror.org/0006n3612,Oak Crest Institute of Science,facility,US
https://openalex.org/I4210164062,https://ror.org/05hawxe81,YangPu Geriatric Hospital,healthcare,CN
https://openalex.org/I4210124245,https://ror.org/0375f2x73,Uczelnia Łazarskiego,education,PL
https://openalex.org/I4210113324,https://ror.org/0203yhg37,Birla Institute of Scientific Research,facility,IN
https://openalex.org/I102379361,https://ror.org/024d6js02,Charles University,education,CZ
https://openalex.org/I4210137487,https://ror.org/03gtg9w20,Hospital Universitario del Vinalopó,healthcare,ES
https://openalex.org/I2802656227,https://ror.org/0297axj39,Universidad César Vallejo,education,PE
https://openalex.org/I4210143029,https://ror.org/03gx9a140,Guangxi Research Institute of Chemical Industry,facility,CN
https://openalex.org/I4210159856,https://ror.org/05bpd1c44,Universidad de Aysén,education,CL
https://openalex.org/I4210139475,https://ror.org/042rb3y95,British American Tobacco (Germany),company,DE
https://openalex.org/I4210127554,https://ror.org/02zmajt19,Casa di cura Pierangeli,healthcare,IT
https://openalex.org/I4210144933,https://ror.org/04tq55h40,Badan Pusat Statistik,government,ID
https://openalex.org/I4210150550,https://ror.org/04rnfrn04,Center for Psychobiology and Behavioral Medicine,education,DE
https://openalex.org/I4210109487,https://ror.org/01jj2sr90,Broward Health Medical Center,healthcare,US
https://openalex.org/I4210101708,https://ror.org/017qpw206,Welsh Ambulance Services NHS Trust,healthcare,GB
https://openalex.org/I4210109830,https://ror.org/01r2s9d65,Ocular Proteomics (United States),company,US
https://openalex.org/I4210135680,https://ror.org/03kg5qh91,Semey State Medical University,education,KZ
https://openalex.org/I4210093143,https://ror.org/00gmnqd91,Ipsen (United Kingdom),company,GB
https://openalex.org/I4210087926,https://ror.org/003c3rr61,Diehl (Germany),company,DE
https://openalex.org/I4210129799,https://ror.org/03rzkxc19,Chaozhou Central Hospital,healthcare,CN
https://openalex.org/I4210147955,https://ror.org/0400am365,Bangladesh University of Business and Technology,education,BD
https://openalex.org/I4210104969,https://ror.org/01kn8x502,Ural State Agrarian University,education,RU
https://openalex.org/I4210096707,https://ror.org/00xax6856,Shanghai Changning Maternity and Infant Health Hospital,healthcare,CN
https://openalex.org/I4210129390,https://ror.org/038mj2660,Ostschweizer Fachhochschule OST,education,CH
https://openalex.org/I2802331087,https://ror.org/048zd9m77,Foundation for Polish Science,nonprofit,PL
https://openalex.org/I4210144625,https://ror.org/04a496k07,National Health Service Wales,healthcare,GB
https://openalex.org/I20123852,https://ror.org/01x63gj61,Hillsborough Community College,education,US
https://openalex.org/I4210139825,https://ror.org/03mmb0d82,"Bases, Corpus, Langage",facility,FR
https://openalex.org/I4210124483,https://ror.org/036ydxy43,Memory and Cognition Laboratory,facility,FR
https://openalex.org/I2799440789,https://ror.org/01tphmj73,Atlantic Cape Community College,education,US
https://openalex.org/I4210126345,https://ror.org/02zxyre23,Beijing Aerospace General Hospital,healthcare,CN
https://openalex.org/I2800272927,https://ror.org/04shrgb80,Allen College,education,US
https://openalex.org/I4210089925,https://ror.org/00agsqd14,Nanium (Portugal),company,PT
https://openalex.org/I4210100871,https://ror.org/012pnb193,Millennium Institute for Research in Depression and Personality,healthcare,CL
https://openalex.org/I2801840469,https://ror.org/00nrhr905,Torch Technologies (United States),company,US
https://openalex.org/I37326318,https://ror.org/049xm8r65,Royal National Institute of Blind,nonprofit,GB
https://openalex.org/I4210127449,https://ror.org/02ftsrc92,Celulose Beira Industrial (Portugal),company,PT
https://openalex.org/I4210117430,https://ror.org/02caqc891,National Institute for Japanese Language and Linguistics,other,JP
https://openalex.org/I4210119944,https://ror.org/02jwahm23,Doctors with Africa Cuamm,nonprofit,IT
https://openalex.org/I4210121010,https://ror.org/02h1mqb03,Kazakh Institute of Oncology and Radiology,facility,KZ
https://openalex.org/I4210157166,https://ror.org/05x6rt433,Universitas Pamulang,education,ID
https://openalex.org/I4210125181,https://ror.org/039cbfe54,Invicro (United States),company,US
https://openalex.org/I2799885259,https://ror.org/05n0dev02,Mbale Hospital,healthcare,UG
https://openalex.org/I4210118493,https://ror.org/01ygx6877,Mind,nonprofit,GB
https://openalex.org/I3129623846,https://ror.org/026mhap18,Apollonia University,education,RO
https://openalex.org/I2799736751,https://ror.org/02bbvzp74,Indian Law Institute,education,IN
https://openalex.org/I4210165482,https://ror.org/05rjtkb31,Winn Army Community Hospital,healthcare,US
https://openalex.org/I2801491149,https://ror.org/01zjsmf32,Government Rajaji Hospital,healthcare,IN
https://openalex.org/I4210097570,https://ror.org/00wgjgc44,Cellworks Research (India),company,IN
https://openalex.org/I4210157425,https://ror.org/05eqk2j25,Fraunhofer Portugal Research,nonprofit,PT
https://openalex.org/I4210090538,https://ror.org/00ctszj26,Cleveland Shoulder Institute,healthcare,US
https://openalex.org/I186579796,https://ror.org/04qgykh45,Omsk State Medical University,healthcare,RU
https://openalex.org/I271267010,https://ror.org/048mwn423,Sardarkrushinagar Dantiwada Agricultural University,education,IN
https://openalex.org/I4210098843,https://ror.org/00zn1ak77,Spitalul Clinic CF Cluj-Napoca,healthcare,RO
https://openalex.org/I4210146020,https://ror.org/04cd6tt69,Hospital Estadual Centra,healthcare,BR
https://openalex.org/I4210115287,https://ror.org/021nfay74,Ningbo Kangning Hospital,healthcare,CN
https://openalex.org/I4210091467,https://ror.org/00eqa6a26,Sichuan Provincial Architectural Design and Research Institute (China),company,CN
https://openalex.org/I4210131763,https://ror.org/03yyfkv62,Sancheti Institute For Orthopaedics & Rehabilitation,healthcare,IN
https://openalex.org/I2801016671,https://ror.org/04karqd05,Bolan Medical College,healthcare,PK
https://openalex.org/I4210086388,https://ror.org/00vgf5h37,Miwa Internal Medicine Clinic,healthcare,JP
https://openalex.org/I4210163591,https://ror.org/05jmh8x88,Shanghai Zhabei District Shibei Hospital,healthcare,CN
https://openalex.org/I4210129009,https://ror.org/02wdjwg88,Facultad Latinoamericana de Ciencias Sociales,education,MX
https://openalex.org/I4210164627,https://ror.org/05a55tn50,Forbes Hospital,healthcare,US
https://openalex.org/I4210166477,https://ror.org/03dxajm77,Farmington Community Library,archive,US
https://openalex.org/I4210093750,https://ror.org/00m5rzv47,Austrian Center for Medical Innovation and Technology,facility,AT
https://openalex.org/I4210151746,https://ror.org/04yn2he76,Kobari General Hospital,healthcare,JP
https://openalex.org/I2802549117,https://ror.org/04jjb9549,TD Bank Group,other,CA
https://openalex.org/I4210105531,https://ror.org/01f18s848,Mission Bio (United States),company,US
https://openalex.org/I4210139542,https://ror.org/034dpjp44,Matsutani (Japan),company,JP
https://openalex.org/I4210134437,https://ror.org/03275xe23,University of Nyala,education,SD
https://openalex.org/I4210159629,https://ror.org/059cs8z68,Universitas Pasundan,education,ID
